,"freqs, THz","a2f (lambda), THz","a2f (gamma), THz",lambda (lambda),lambda (gamma),"wlog (lambda), K","wlog (gamma), K","w2 (lambda), K","w2 (gamma), K","Tc_McM (lambda), K","Tc_McM (gamma), K","Tc_AD (lambda), K","Tc_AD (gamma), K"
514,57.55980719,0.36054373,0.36388956,3.53930974,3.53937149,569.50000000,569.50000000,1029.00000000,1029.00000000,109.51826477,109.51895905,205.52608996,205.52928328
515,57.67178930,0.35362321,0.37074198,3.54068303,3.54081106,571.00000000,571.00000000,1030.00000000,1030.00000000,109.82247162,109.82393646,205.89808594,205.90470518
516,57.78377142,0.32972344,0.35742105,3.54196095,3.54219651,573.00000000,573.00000000,1032.00000000,1032.00000000,110.24108887,110.24378967,206.48011671,206.49232755
517,57.89575353,0.30543824,0.33283859,3.54314256,3.54348397,574.50000000,574.50000000,1033.00000000,1033.00000000,110.54325104,110.54718018,206.83960321,206.85735857
518,58.00773565,0.27781786,0.28938972,3.54421520,3.54460144,576.00000000,576.00000000,1034.00000000,1034.00000000,110.84421539,110.84867096,207.19221472,207.21230495
519,58.11971776,0.23253222,0.22058707,3.54511118,3.54545140,577.00000000,577.00000000,1035.00000000,1035.00000000,111.02773285,111.03166962,207.48131183,207.49906051
520,58.23169988,0.16764738,0.13987622,3.54575610,3.54598927,577.50000000,577.50000000,1036.00000000,1036.00000000,111.15065002,111.15334320,207.73067751,207.74282740
521,58.34368199,0.09983547,0.07152631,3.54613924,3.54626393,578.00000000,578.00000000,1036.00000000,1036.00000000,111.21282196,111.21425629,207.69576228,207.70223474
522,58.45566411,0.04813307,0.02914037,3.54632378,3.54637551,578.00000000,578.00000000,1036.00000000,1036.00000000,111.21492767,111.21555328,207.70533104,207.70805381
523,58.56764622,0.01915499,0.01003421,3.54639697,3.54641390,578.00000000,578.00000000,1036.00000000,1036.00000000,111.21577454,111.21598816,207.70913524,207.71002334
524,58.67962834,0.00866210,0.00563903,3.54643011,3.54643536,578.50000000,578.50000000,1036.00000000,1036.00000000,111.33164215,111.33171844,207.84504845,207.84533631
525,58.79161045,0.01125410,0.01154139,3.54647279,3.54647946,578.50000000,578.50000000,1036.00000000,1036.00000000,111.33215332,111.33223724,207.84730397,207.84762299
526,58.90359257,0.02557397,0.02952993,3.54657006,3.54659176,578.50000000,578.50000000,1036.00000000,1036.00000000,111.33326721,111.33352661,207.85234956,207.85346629
527,59.01557468,0.05148550,0.06284511,3.54676557,3.54683018,579.00000000,579.00000000,1037.00000000,1037.00000000,111.45102692,111.45176697,208.07815505,208.08149197
528,59.12755680,0.08423003,0.10855969,3.54708457,3.54724145,579.50000000,579.50000000,1037.00000000,1037.00000000,111.51244354,111.51427460,208.03926192,208.04745784
529,59.23953891,0.11383730,0.15329819,3.54751492,3.54782104,580.00000000,580.00000000,1038.00000000,1038.00000000,111.63292694,111.63646698,208.35888250,208.37484614
530,59.35152103,0.13247085,0.17871330,3.54801488,3.54849529,581.00000000,581.00000000,1038.00000000,1038.00000000,111.81198120,111.81753540,208.38083867,208.40581912
531,59.46350314,0.14039539,0.17392403,3.54854369,3.54915047,582.00000000,582.00000000,1039.00000000,1039.00000000,112.04912567,112.05617523,208.75688022,208.78850994
532,59.57548526,0.14191167,0.14425358,3.54907703,3.54969263,582.50000000,582.50000000,1040.00000000,1040.00000000,112.11307526,112.12022400,208.89227136,208.92435171
533,59.68746737,0.13896278,0.10844281,3.54959846,3.55009961,583.00000000,583.00000000,1040.00000000,1040.00000000,112.23463440,112.24048615,209.05245772,209.07865778
534,59.79944949,0.13304738,0.08651168,3.55009675,3.55042362,583.50000000,583.50000000,1041.00000000,1041.00000000,112.35598755,112.35977936,209.29372043,209.31075815
535,59.91143160,0.12892500,0.08712557,3.55057883,3.55074930,584.00000000,584.00000000,1041.00000000,1041.00000000,112.41934204,112.42133331,209.26166736,209.27057352
536,60.02341372,0.13000762,0.10336339,3.55106378,3.55113506,584.50000000,584.50000000,1041.00000000,1041.00000000,112.54052734,112.54136658,209.41957885,209.42331219
537,60.13539584,0.13247894,0.11973765,3.55155730,3.55158091,585.00000000,585.00000000,1042.00000000,1042.00000000,112.66182709,112.66210175,209.66037661,209.66160018
538,60.24737795,0.12913806,0.12445666,3.55203724,3.55204368,585.50000000,585.50000000,1042.00000000,1042.00000000,112.72518921,112.72525787,209.62763400,209.62796248
539,60.35936007,0.11789059,0.11655219,3.55247474,3.55247617,586.00000000,586.00000000,1043.00000000,1043.00000000,112.84584045,112.84587097,209.94814289,209.94821682
540,60.47134218,0.10317997,0.10287847,3.55285692,3.55285716,586.50000000,586.50000000,1043.00000000,1043.00000000,112.96587372,112.96586609,210.01743319,210.01745581
541,60.58332430,0.09016822,0.09011441,3.55319023,3.55319023,587.00000000,587.00000000,1044.00000000,1044.00000000,113.02754211,113.02754211,210.14227320,210.14227320
542,60.69530641,0.08024014,0.08023572,3.55348635,3.55348635,587.50000000,587.50000000,1044.00000000,1044.00000000,113.14657593,113.14657593,210.28962361,210.28962361
543,60.80728853,0.07223306,0.07223306,3.55375242,3.55375242,588.00000000,588.00000000,1044.00000000,1044.00000000,113.26526642,113.26526642,210.35220246,210.35220246
544,60.91927064,0.06681198,0.06681198,3.55399799,3.55399799,588.00000000,588.00000000,1045.00000000,1045.00000000,113.26812744,113.26812744,210.53120150,210.53120150
545,61.03125276,0.06903126,0.06903126,3.55425119,3.55425119,588.50000000,588.50000000,1045.00000000,1045.00000000,113.32889557,113.32889557,210.48562124,210.48562124
546,61.14323487,0.08599706,0.08599706,3.55456638,3.55456638,589.00000000,589.00000000,1045.00000000,1045.00000000,113.44816589,113.44816589,210.63350919,210.63350919
547,61.25521699,0.12009048,0.12009048,3.55500531,3.55500531,589.50000000,589.50000000,1046.00000000,1046.00000000,113.56890106,113.56890106,210.87111223,210.87111223
548,61.36719910,0.16246216,0.16246216,3.55559826,3.55559826,590.00000000,590.00000000,1046.00000000,1046.00000000,113.63363647,113.63363647,210.84265499,210.84265499
549,61.47918122,0.19399185,0.19399185,3.55630493,3.55630493,591.00000000,591.00000000,1047.00000000,1047.00000000,113.87313843,113.87313843,211.22509939,211.22509939
550,61.59116333,0.19732353,0.19732353,3.55702257,3.55702257,592.00000000,592.00000000,1048.00000000,1048.00000000,114.05498505,114.05498505,211.50064085,211.50064085
551,61.70314545,0.17163284,0.17163284,3.55764556,3.55764556,593.00000000,593.00000000,1049.00000000,1049.00000000,114.23572540,114.23572540,211.68708647,211.68708647
552,61.81512756,0.13383835,0.13383835,3.55813050,3.55813050,593.50000000,593.50000000,1049.00000000,1049.00000000,114.35709381,114.35709381,211.84287618,211.84287618
553,61.92710968,0.10327193,0.10327193,3.55850387,3.55850387,594.00000000,594.00000000,1050.00000000,1050.00000000,114.47710419,114.47710419,212.07661398,212.07661398
554,62.03909179,0.08718066,0.08718066,3.55881858,3.55881858,594.50000000,594.50000000,1050.00000000,1050.00000000,114.53862762,114.53862762,212.11609208,212.11609208
555,62.15107391,0.08079128,0.08079128,3.55910969,3.55910969,595.00000000,595.00000000,1050.00000000,1050.00000000,114.65770721,114.65770721,212.17702472,212.17702472
556,62.26305602,0.07599663,0.07599663,3.55938315,3.55938315,595.00000000,595.00000000,1051.00000000,1051.00000000,114.66093445,114.66093445,212.35991946,212.35991946
557,62.37503814,0.06744087,0.06744087,3.55962539,3.55962539,595.50000000,595.50000000,1051.00000000,1051.00000000,114.77942657,114.77942657,212.41808377,212.41808377
558,62.48702025,0.05387489,0.05387489,3.55981851,3.55981851,596.00000000,596.00000000,1051.00000000,1051.00000000,114.83955383,114.83955383,212.45090091,212.45090091
559,62.59900237,0.03749831,0.03749831,3.55995250,3.55995250,596.00000000,596.00000000,1051.00000000,1051.00000000,114.84111786,114.84111786,212.45790482,212.45790482
560,62.71098448,0.02223403,0.02223403,3.56003189,3.56003189,596.00000000,596.00000000,1052.00000000,1052.00000000,114.84205627,114.84205627,212.54644888,212.54644888
561,62.82296660,0.01124507,0.01124507,3.56007195,3.56007195,596.00000000,596.00000000,1052.00000000,1052.00000000,114.84255219,114.84255219,212.54863101,212.54863101
562,62.93494871,0.00557005,0.00557005,3.56009197,3.56009197,596.00000000,596.00000000,1052.00000000,1052.00000000,114.84278107,114.84278107,212.54966932,212.54966932
563,63.04693083,0.00467993,0.00467993,3.56010842,3.56010842,596.00000000,596.00000000,1052.00000000,1052.00000000,114.84298706,114.84298706,212.55053342,212.55053342
564,63.15891294,0.00772466,0.00772466,3.56013584,3.56013584,596.00000000,596.00000000,1052.00000000,1052.00000000,114.84329224,114.84329224,212.55195436,212.55195436
565,63.27089506,0.01385504,0.01385504,3.56018496,3.56018496,596.50000000,596.50000000,1052.00000000,1052.00000000,114.95951080,114.95951080,212.68405997,212.68405997
566,63.38287717,0.02173757,0.02173757,3.56026173,3.56026173,596.50000000,596.50000000,1052.00000000,1052.00000000,114.96044922,114.96044922,212.68815994,212.68815994
567,63.49485929,0.02949580,0.02949580,3.56036568,3.56036568,596.50000000,596.50000000,1052.00000000,1052.00000000,114.96165466,114.96165466,212.69357349,212.69357349
568,63.60684140,0.03551100,0.03551100,3.56049085,3.56049085,596.50000000,596.50000000,1052.00000000,1052.00000000,114.96316528,114.96316528,212.70020195,212.70020195
569,63.71882352,0.03921288,0.03921288,3.56062865,3.56062865,597.00000000,597.00000000,1052.00000000,1052.00000000,115.08042145,115.08042145,212.75219482,212.75219482
570,63.83080564,0.04103810,0.04103810,3.56077266,3.56077266,597.00000000,597.00000000,1052.00000000,1052.00000000,115.08213806,115.08213806,212.75976524,212.75976524
571,63.94278775,0.04178361,0.04178361,3.56091905,3.56091905,597.00000000,597.00000000,1053.00000000,1053.00000000,115.08389282,115.08389282,212.93672109,212.93672109
572,64.05476987,0.04208925,0.04208925,3.56106615,3.56106615,597.50000000,597.50000000,1053.00000000,1053.00000000,115.14342499,115.14342499,212.96674564,212.96674564
573,64.16675198,0.04237708,0.04237708,3.56121397,3.56121397,597.50000000,597.50000000,1053.00000000,1053.00000000,115.14520264,115.14520264,212.97454369,212.97454369
574,64.27873410,0.04317119,0.04317119,3.56136441,3.56136441,598.00000000,598.00000000,1053.00000000,1053.00000000,115.26264954,115.26264954,213.02691185,213.02691185
575,64.39071621,0.04564935,0.04564935,3.56152320,3.56152320,598.00000000,598.00000000,1053.00000000,1053.00000000,115.26450348,115.26450348,213.03520584,213.03520584
576,64.50269833,0.05214667,0.05214667,3.56170440,3.56170440,598.50000000,598.50000000,1054.00000000,1054.00000000,115.38233948,115.38233948,213.25854092,213.25854092
577,64.61468044,0.06581609,0.06581609,3.56193256,3.56193256,598.50000000,598.50000000,1054.00000000,1054.00000000,115.38505554,115.38505554,213.27058269,213.27058269
578,64.72666256,0.08869734,0.08869734,3.56223941,3.56223941,599.00000000,599.00000000,1054.00000000,1054.00000000,115.44651794,115.44651794,213.30871705,213.30871705
579,64.83864467,0.11897535,0.11897535,3.56265020,3.56265020,599.50000000,599.50000000,1055.00000000,1055.00000000,115.56708527,115.56708527,213.54409193,213.54409193
580,64.95062679,0.15000016,0.15000016,3.56316757,3.56316757,600.50000000,600.50000000,1056.00000000,1056.00000000,115.74675751,115.74675751,213.80684306,213.80684306
581,65.06260890,0.17244364,0.17244364,3.56376123,3.56376123,601.00000000,601.00000000,1056.00000000,1056.00000000,115.86949158,115.86949158,213.88131608,213.88131608
582,65.17459102,0.17797403,0.17797403,3.56437278,3.56437278,602.00000000,602.00000000,1057.00000000,1057.00000000,116.05031586,116.05031586,214.14849309,214.14849309
583,65.28657313,0.16255412,0.16255412,3.56493044,3.56493044,602.50000000,602.50000000,1058.00000000,1058.00000000,116.17268372,116.17268372,214.39147399,214.39147399
584,65.39855525,0.12899400,0.12899400,3.56537223,3.56537223,603.00000000,603.00000000,1058.00000000,1058.00000000,116.29365540,116.29365540,214.54272336,214.54272336
585,65.51053736,0.08716788,0.08716788,3.56567025,3.56567025,603.50000000,603.50000000,1059.00000000,1059.00000000,116.35507965,116.35507965,214.66522462,214.66522462
586,65.62251948,0.04965593,0.04965593,3.56583953,3.56583953,604.00000000,604.00000000,1059.00000000,1059.00000000,116.47280884,116.47280884,214.71612054,214.71612054
587,65.73450159,0.02533397,0.02533397,3.56592584,3.56592584,604.00000000,604.00000000,1059.00000000,1059.00000000,116.47386169,116.47386169,214.72069648,214.72069648
588,65.84648371,0.01694897,0.01694897,3.56598353,3.56598353,604.00000000,604.00000000,1059.00000000,1059.00000000,116.47453308,116.47453308,214.72374282,214.72374282
589,65.95846582,0.02369779,0.02369779,3.56606412,3.56606412,604.00000000,604.00000000,1059.00000000,1059.00000000,116.47550964,116.47550964,214.72800939,214.72800939
590,66.07044794,0.04363492,0.04363492,3.56621194,3.56621194,604.50000000,604.50000000,1059.00000000,1059.00000000,116.59300995,116.59300995,214.86330928,214.86330928
591,66.18243005,0.07273018,0.07273018,3.56645799,3.56645799,604.50000000,604.50000000,1060.00000000,1060.00000000,116.59593201,116.59593201,215.04800067,215.04800067
592,66.29441217,0.10365869,0.10365869,3.56680822,3.56680822,605.00000000,605.00000000,1060.00000000,1060.00000000,116.65798950,116.65798950,215.00140632,215.00140632
593,66.40639428,0.12816047,0.12816047,3.56724048,3.56724048,606.00000000,606.00000000,1061.00000000,1061.00000000,116.89460754,116.89460754,215.36476932,215.36476932
594,66.51837640,0.14137674,0.14137674,3.56771660,3.56771660,606.50000000,606.50000000,1061.00000000,1061.00000000,116.95820618,116.95820618,215.32426132,215.32426132
595,66.63035851,0.14343640,0.14343640,3.56819868,3.56819868,607.00000000,607.00000000,1062.00000000,1062.00000000,117.07972717,117.07972717,215.64910722,215.64910722
596,66.74234063,0.13725919,0.13725919,3.56865931,3.56865931,607.50000000,607.50000000,1063.00000000,1063.00000000,117.20099640,117.20099640,215.88671964,215.88671964
597,66.85432274,0.12633069,0.12633069,3.56908250,3.56908250,608.50000000,608.50000000,1063.00000000,1063.00000000,117.37971497,117.37971497,215.96945975,215.96945975
598,66.96630486,0.11507813,0.11507813,3.56946731,3.56946731,609.00000000,609.00000000,1064.00000000,1064.00000000,117.50010681,117.50010681,216.20287518,216.20287518
599,67.07828697,0.10915162,0.10915162,3.56983185,3.56983185,609.50000000,609.50000000,1064.00000000,1064.00000000,117.56235504,117.56235504,216.24198888,216.24198888
600,67.19026909,0.11164814,0.11164814,3.57020402,3.57020402,610.00000000,610.00000000,1065.00000000,1065.00000000,117.68262482,117.68262482,216.47473228,216.47473228
601,67.30225120,0.11794509,0.11794509,3.57059646,3.57059646,610.50000000,610.50000000,1065.00000000,1065.00000000,117.80310822,117.80310822,216.53474338,216.53474338
602,67.41423332,0.11712492,0.11712492,3.57098556,3.57098556,611.00000000,611.00000000,1066.00000000,1066.00000000,117.86567688,117.86567688,216.74868089,216.74868089
603,67.52621543,0.10131557,0.10131557,3.57132149,3.57132149,611.50000000,611.50000000,1066.00000000,1066.00000000,117.98551941,117.98551941,216.80545497,216.80545497
604,67.63819755,0.07320919,0.07320919,3.57156396,3.57156396,611.50000000,611.50000000,1067.00000000,1067.00000000,117.98845673,117.98845673,216.99240303,216.99240303
605,67.75017967,0.04328095,0.04328095,3.57170701,3.57170701,612.00000000,612.00000000,1067.00000000,1067.00000000,118.10596466,118.10596466,217.03868383,217.03868383
606,67.86216178,0.02070209,0.02070209,3.57177544,3.57177544,612.00000000,612.00000000,1067.00000000,1067.00000000,118.10678101,118.10678101,217.04230065,217.04230065
607,67.97414390,0.00795502,0.00795502,3.57180166,3.57180166,612.00000000,612.00000000,1067.00000000,1067.00000000,118.10710144,118.10710144,217.04371056,217.04371056
608,68.08612601,0.00244367,0.00244367,3.57180953,3.57180953,612.00000000,612.00000000,1067.00000000,1067.00000000,118.10718536,118.10718536,217.04411221,217.04411221
609,68.19810813,0.00059805,0.00059805,3.57181168,3.57181168,612.00000000,612.00000000,1067.00000000,1067.00000000,118.10721588,118.10721588,217.04424477,217.04424477
610,68.31009024,0.00013593,0.00013593,3.57181191,3.57181191,612.00000000,612.00000000,1067.00000000,1067.00000000,118.10723114,118.10723114,217.04427281,217.04427281
611,68.42207236,0.00017325,0.00017325,3.57181263,3.57181263,612.00000000,612.00000000,1067.00000000,1067.00000000,118.10724640,118.10724640,217.04431882,217.04431882
612,68.53405447,0.00082582,0.00082582,3.57181525,3.57181525,612.00000000,612.00000000,1067.00000000,1067.00000000,118.10726166,118.10726166,217.04442335,217.04442335
613,68.64603659,0.00340574,0.00340574,3.57182646,3.57182646,612.00000000,612.00000000,1067.00000000,1067.00000000,118.10739899,118.10739899,217.04501989,217.04501989
614,68.75801870,0.01104930,0.01104930,3.57186246,3.57186246,612.00000000,612.00000000,1067.00000000,1067.00000000,118.10784912,118.10784912,217.04695153,217.04695153
615,68.87000082,0.02822741,0.02822741,3.57195425,3.57195425,612.50000000,612.50000000,1067.00000000,1067.00000000,118.16684723,118.16684723,217.07105260,217.07105260
616,68.98198293,0.05686544,0.05686544,3.57213879,3.57213879,612.50000000,612.50000000,1068.00000000,1068.00000000,118.16907501,118.16907501,217.25520416,217.25520416
617,69.09396505,0.09045986,0.09045986,3.57243204,3.57243204,613.00000000,613.00000000,1068.00000000,1068.00000000,118.28840637,118.28840637,217.30914040,217.30914040
618,69.20594716,0.11377991,0.11377991,3.57280016,3.57280016,613.50000000,613.50000000,1068.00000000,1068.00000000,118.40864563,118.40864563,217.45406300,217.45406300
619,69.31792928,0.11341056,0.11341056,3.57316661,3.57316661,614.00000000,614.00000000,1069.00000000,1069.00000000,118.47098541,118.47098541,217.57991194,217.57991194
620,69.42991139,0.09042547,0.09042547,3.57345843,3.57345843,614.50000000,614.50000000,1069.00000000,1069.00000000,118.59032440,118.59032440,217.63307702,217.63307702
621,69.54189351,0.06063297,0.06063297,3.57365370,3.57365370,614.50000000,614.50000000,1070.00000000,1070.00000000,118.59268951,118.59268951,217.81851982,217.81851982
622,69.65387562,0.04242544,0.04242544,3.57379007,3.57379007,615.00000000,615.00000000,1070.00000000,1070.00000000,118.71016693,118.71016693,217.95089217,217.95089217
623,69.76585774,0.04559075,0.04559075,3.57393646,3.57393646,615.00000000,615.00000000,1070.00000000,1070.00000000,118.71192169,118.71192169,217.95863816,217.95863816
624,69.87783985,0.06792135,0.06792135,3.57415414,3.57415414,615.50000000,615.50000000,1070.00000000,1070.00000000,118.83040619,118.83040619,218.00750527,218.00750527
625,69.98982197,0.09667596,0.09667596,3.57446337,3.57446337,615.50000000,615.50000000,1071.00000000,1071.00000000,118.83414459,118.83414459,218.19939007,218.19939007
626,70.10180408,0.11421938,0.11421938,3.57482839,3.57482839,616.50000000,616.50000000,1071.00000000,1071.00000000,118.95439148,118.95439148,218.16804314,218.16804314
627,70.21378620,0.10875742,0.10875742,3.57517529,3.57517529,616.50000000,616.50000000,1072.00000000,1072.00000000,118.95860291,118.95860291,218.36220111,218.36220111
628,70.32576831,0.08289736,0.08289736,3.57543921,3.57543921,617.00000000,617.00000000,1072.00000000,1072.00000000,119.07764435,119.07764435,218.41304232,218.41304232
629,70.43775043,0.05041613,0.05041613,3.57559967,3.57559967,617.50000000,617.50000000,1073.00000000,1073.00000000,119.19541931,119.19541931,218.63404864,218.63404864
630,70.54973254,0.02439283,0.02439283,3.57567692,3.57567692,617.50000000,617.50000000,1073.00000000,1073.00000000,119.19636536,119.19636536,218.63818798,218.63818798
631,70.66171466,0.00936227,0.00936227,3.57570672,3.57570672,617.50000000,617.50000000,1073.00000000,1073.00000000,119.19673157,119.19673157,218.63980320,218.63980320
632,70.77369677,0.00284267,0.00284267,3.57571578,3.57571578,617.50000000,617.50000000,1073.00000000,1073.00000000,119.19681549,119.19681549,218.64020661,218.64020661
633,70.88567889,0.00068106,0.00068106,3.57571793,3.57571793,617.50000000,617.50000000,1073.00000000,1073.00000000,119.19684601,119.19684601,218.64033970,218.64033970
634,70.99766100,0.00013022,0.00013022,3.57571816,3.57571816,617.50000000,617.50000000,1073.00000000,1073.00000000,119.19685364,119.19685364,218.64035370,218.64035370
635,71.10964312,0.00003601,0.00003601,3.57571840,3.57571840,617.50000000,617.50000000,1073.00000000,1073.00000000,119.19685364,119.19685364,218.64037411,218.64037411
636,71.22162523,0.00010538,0.00010538,3.57571864,3.57571864,617.50000000,617.50000000,1073.00000000,1073.00000000,119.19685364,119.19685364,218.64039225,218.64039225
637,71.33360735,0.00045137,0.00045137,3.57572007,3.57572007,617.50000000,617.50000000,1073.00000000,1073.00000000,119.19689941,119.19689941,218.64051478,218.64051478
638,71.44558947,0.00153790,0.00153790,3.57572484,3.57572484,617.50000000,617.50000000,1073.00000000,1073.00000000,119.19694519,119.19694519,218.64075297,218.64075297
639,71.55757158,0.00420847,0.00420847,3.57573819,3.57573819,617.50000000,617.50000000,1073.00000000,1073.00000000,119.19711304,119.19711304,218.64146455,218.64146455
640,71.66955370,0.00935191,0.00935191,3.57576728,3.57576728,617.50000000,617.50000000,1073.00000000,1073.00000000,119.19744110,119.19744110,218.64295084,218.64295084
641,71.78153581,0.01712476,0.01712476,3.57582068,3.57582068,617.50000000,617.50000000,1073.00000000,1073.00000000,119.19809723,119.19809723,218.64582818,218.64582818
642,71.89351793,0.02635615,0.02635615,3.57590294,3.57590294,618.00000000,618.00000000,1073.00000000,1073.00000000,119.31494141,119.31494141,218.77458957,218.77458957
643,72.00550004,0.03498879,0.03498879,3.57601166,3.57601166,618.00000000,618.00000000,1073.00000000,1073.00000000,119.31627655,119.31627655,218.78040839,218.78040839
644,72.11748216,0.04136156,0.04136156,3.57614017,3.57614017,618.00000000,618.00000000,1073.00000000,1073.00000000,119.31781769,119.31781769,218.78723834,218.78723834
645,72.22946427,0.04509190,0.04509190,3.57627988,3.57627988,618.50000000,618.50000000,1074.00000000,1074.00000000,119.43538666,119.43538666,219.00715633,219.00715633
646,72.34144639,0.04684217,0.04684217,3.57642508,3.57642508,618.50000000,618.50000000,1074.00000000,1074.00000000,119.43713379,119.43713379,219.01484990,219.01484990
647,72.45342850,0.04752187,0.04752187,3.57657194,3.57657194,618.50000000,618.50000000,1074.00000000,1074.00000000,119.43892670,119.43892670,219.02272530,219.02272530
648,72.56541062,0.04775694,0.04775694,3.57671928,3.57671928,619.00000000,619.00000000,1074.00000000,1074.00000000,119.44071960,119.44071960,218.94233664,218.94233664
649,72.67739273,0.04780244,0.04780244,3.57686663,3.57686663,619.00000000,619.00000000,1075.00000000,1075.00000000,119.44252014,119.44252014,219.03847020,219.03847020
650,72.78937485,0.04760429,0.04760429,3.57701302,3.57701302,619.50000000,619.50000000,1075.00000000,1075.00000000,119.56015015,119.56015015,219.17040471,219.17040471
651,72.90135696,0.04677622,0.04677622,3.57715678,3.57715678,619.50000000,619.50000000,1075.00000000,1075.00000000,119.56189728,119.56189728,219.17808313,219.17808313
652,73.01333908,0.04455202,0.04455202,3.57729340,3.57729340,619.50000000,619.50000000,1075.00000000,1075.00000000,119.56355286,119.56355286,219.18536190,219.18536190
653,73.12532119,0.04001352,0.04001352,3.57741594,3.57741594,620.00000000,620.00000000,1075.00000000,1075.00000000,119.68092346,119.68092346,219.22746153,219.22746153
654,73.23730331,0.03277923,0.03277923,3.57751632,3.57751632,620.00000000,620.00000000,1076.00000000,1076.00000000,119.68212128,119.68212128,219.40963691,219.40963691
655,73.34928542,0.02370008,0.02370008,3.57758856,3.57758856,620.00000000,620.00000000,1076.00000000,1076.00000000,119.68302155,119.68302155,219.41354801,219.41354801
656,73.46126754,0.01470256,0.01470256,3.57763338,3.57763338,620.00000000,620.00000000,1076.00000000,1076.00000000,119.68356323,119.68356323,219.41593209,219.41593209
657,73.57324965,0.00765388,0.00765388,3.57765675,3.57765675,620.00000000,620.00000000,1076.00000000,1076.00000000,119.68385315,119.68385315,219.41717619,219.41717619
658,73.68523177,0.00328798,0.00328798,3.57766676,3.57766676,620.00000000,620.00000000,1076.00000000,1076.00000000,119.68396759,119.68396759,219.41769562,219.41769562
659,73.79721388,0.00115091,0.00115091,3.57767010,3.57767010,620.50000000,620.50000000,1076.00000000,1076.00000000,119.79988098,119.79988098,219.54178340,219.54178340
660,73.90919600,0.00032499,0.00032499,3.57767129,3.57767129,620.50000000,620.50000000,1076.00000000,1076.00000000,119.79988098,119.79988098,219.54184037,219.54184037
661,74.02117811,0.00007328,0.00007328,3.57767129,3.57767129,620.50000000,620.50000000,1076.00000000,1076.00000000,119.79988098,119.79988098,219.54184037,219.54184037
662,74.13316023,0.00001288,0.00001288,3.57767153,3.57767153,620.50000000,620.50000000,1076.00000000,1076.00000000,119.79988098,119.79988098,219.54184037,219.54184037
663,74.24514234,0.00000148,0.00000148,3.57767153,3.57767153,620.50000000,620.50000000,1076.00000000,1076.00000000,119.79988098,119.79988098,219.54184037,219.54184037
664,74.35712446,0.00000000,0.00000000,3.57767153,3.57767153,620.50000000,620.50000000,1076.00000000,1076.00000000,119.79988098,119.79988098,219.54184037,219.54184037
665,74.46910657,0.00000000,0.00000000,3.57767153,3.57767153,620.50000000,620.50000000,1076.00000000,1076.00000000,119.79988098,119.79988098,219.54184037,219.54184037
666,74.58108869,0.00000000,0.00000000,3.57767153,3.57767153,620.50000000,620.50000000,1076.00000000,1076.00000000,119.79988098,119.79988098,219.54184037,219.54184037
667,74.69307080,0.00000000,0.00000000,3.57767153,3.57767153,620.50000000,620.50000000,1076.00000000,1076.00000000,119.79988098,119.79988098,219.54184037,219.54184037
668,74.80505292,0.00000000,0.00000000,3.57767153,3.57767153,620.50000000,620.50000000,1076.00000000,1076.00000000,119.79988098,119.79988098,219.54184037,219.54184037
669,74.91703503,0.00000000,0.00000000,3.57767153,3.57767153,620.50000000,620.50000000,1076.00000000,1076.00000000,119.79988098,119.79988098,219.54184037,219.54184037
670,75.02901715,0.00000000,0.00000000,3.57767153,3.57767153,620.50000000,620.50000000,1076.00000000,1076.00000000,119.79988098,119.79988098,219.54184037,219.54184037
671,75.14099927,0.00000000,0.00000000,3.57767153,3.57767153,620.50000000,620.50000000,1076.00000000,1076.00000000,119.79988098,119.79988098,219.54184037,219.54184037
672,75.25298138,0.00000000,0.00000000,3.57767153,3.57767153,620.50000000,620.50000000,1076.00000000,1076.00000000,119.79988098,119.79988098,219.54184037,219.54184037
673,75.36496350,0.00000000,0.00000000,3.57767153,3.57767153,620.50000000,620.50000000,1076.00000000,1076.00000000,119.79988098,119.79988098,219.54184037,219.54184037
674,75.47694561,0.00000000,0.00000000,3.57767153,3.57767153,620.50000000,620.50000000,1076.00000000,1076.00000000,119.79988098,119.79988098,219.54184037,219.54184037
675,75.58892773,0.00000000,0.00000000,3.57767153,3.57767153,620.50000000,620.50000000,1076.00000000,1076.00000000,119.79988098,119.79988098,219.54184037,219.54184037
676,75.70090984,0.00000000,0.00000000,3.57767153,3.57767153,620.50000000,620.50000000,1076.00000000,1076.00000000,119.79988098,119.79988098,219.54184037,219.54184037
677,75.81289196,0.00000000,0.00000000,3.57767153,3.57767153,620.50000000,620.50000000,1076.00000000,1076.00000000,119.79988098,119.79988098,219.54184037,219.54184037
678,75.92487407,0.00000000,0.00000000,3.57767153,3.57767153,620.50000000,620.50000000,1076.00000000,1076.00000000,119.79988098,119.79988098,219.54184037,219.54184037
679,76.03685619,0.00000000,0.00000000,3.57767153,3.57767153,620.50000000,620.50000000,1076.00000000,1076.00000000,119.79988098,119.79988098,219.54184037,219.54184037
680,76.14883830,0.00000000,0.00000000,3.57767153,3.57767153,620.50000000,620.50000000,1076.00000000,1076.00000000,119.79988098,119.79988098,219.54184037,219.54184037
681,76.26082042,0.00000000,0.00000000,3.57767153,3.57767153,620.50000000,620.50000000,1076.00000000,1076.00000000,119.79988098,119.79988098,219.54184037,219.54184037
682,76.37280253,0.00000000,0.00000000,3.57767153,3.57767153,620.50000000,620.50000000,1076.00000000,1076.00000000,119.79988098,119.79988098,219.54184037,219.54184037
