,"freqs, THz","a2f (lambda), THz","a2f (gamma), THz",lambda (lambda),lambda (gamma),"wlog (lambda), K","wlog (gamma), K","w2 (lambda), K","w2 (gamma), K","Tc_McM (lambda), K","Tc_McM (gamma), K","Tc_AD (lambda), K","Tc_AD (gamma), K"
673,67.93651762,0.02591409,0.01999290,0.99234319,0.99248827,1026.00000000,1026.00000000,1455.00000000,1455.00000000,70.60700989,70.62301636,77.26530616,77.28441630
674,68.03746193,0.02600957,0.01942902,0.99242038,0.99254596,1027.00000000,1027.00000000,1455.00000000,1455.00000000,70.65680695,70.67069244,77.31335662,77.32992517
675,68.13840623,0.02529025,0.01843773,0.99249530,0.99260056,1027.00000000,1027.00000000,1456.00000000,1456.00000000,70.66507721,70.67671967,77.33051497,77.34441915
676,68.23935054,0.02377903,0.01705373,0.99256563,0.99265105,1028.00000000,1028.00000000,1456.00000000,1456.00000000,70.75545502,70.76491547,77.41558790,77.42687427
677,68.34029485,0.02159336,0.01534484,0.99262941,0.99269634,1028.00000000,1028.00000000,1456.00000000,1456.00000000,70.76252747,70.76991272,77.42401439,77.43283623
678,68.44123915,0.01892224,0.01340774,0.99268526,0.99273592,1028.00000000,1028.00000000,1456.00000000,1456.00000000,70.76869965,70.77432251,77.43138540,77.43809367
679,68.54218346,0.01599207,0.01135773,0.99273235,0.99276936,1029.00000000,1029.00000000,1456.00000000,1456.00000000,70.85654449,70.86064911,77.52070386,77.52559216
680,68.64312776,0.01303036,0.00931406,0.99277067,0.99279672,1029.00000000,1029.00000000,1456.00000000,1456.00000000,70.86078644,70.86369324,77.52576008,77.52923191
681,68.74407207,0.01023307,0.00738519,0.99280071,0.99281842,1029.00000000,1029.00000000,1456.00000000,1456.00000000,70.86411285,70.86607361,77.52972634,77.53206592
682,68.84501637,0.00774595,0.00565795,0.99282342,0.99283504,1029.00000000,1029.00000000,1456.00000000,1456.00000000,70.86663055,70.86791229,77.53273715,77.53425436
683,68.94596068,0.00565313,0.00418713,0.99283999,0.99284726,1029.00000000,1029.00000000,1456.00000000,1456.00000000,70.86845398,70.86927032,77.53490883,77.53588153
684,69.04690498,0.00398049,0.00299412,0.99285161,0.99285603,1029.00000000,1029.00000000,1456.00000000,1456.00000000,70.86975098,70.87024689,77.53646042,77.53704713
685,69.14784929,0.00271315,0.00207682,0.99285954,0.99286211,1029.00000000,1029.00000000,1457.00000000,1457.00000000,70.87061310,70.87090302,77.54481160,77.54515530
686,69.24879359,0.00180769,0.00141358,0.99286485,0.99286622,1029.00000000,1029.00000000,1457.00000000,1457.00000000,70.87120819,70.87134552,77.54551576,77.54568370
687,69.34973790,0.00120947,0.00097501,0.99286836,0.99286908,1030.00000000,1030.00000000,1457.00000000,1457.00000000,70.91290283,70.91298676,77.58384841,77.58395791
688,69.45068221,0.00086703,0.00073305,0.99287087,0.99287122,1030.00000000,1030.00000000,1457.00000000,1457.00000000,70.91320801,70.91322327,77.58420886,77.58423436
689,69.55162651,0.00074196,0.00066834,0.99287301,0.99287313,1030.00000000,1030.00000000,1457.00000000,1457.00000000,70.91344452,70.91344452,77.58449411,77.58449411
690,69.65257082,0.00081375,0.00077478,0.99287540,0.99287540,1030.00000000,1030.00000000,1457.00000000,1457.00000000,70.91369629,70.91369629,77.58480493,77.58480493
691,69.75351512,0.00108032,0.00106038,0.99287850,0.99287844,1030.00000000,1030.00000000,1457.00000000,1457.00000000,70.91405487,70.91403961,77.58523262,77.58521592
692,69.85445943,0.00155430,0.00154437,0.99288303,0.99288291,1030.00000000,1030.00000000,1457.00000000,1457.00000000,70.91454315,70.91452789,77.58580220,77.58578551
693,69.95540373,0.00225487,0.00225100,0.99288952,0.99288940,1030.00000000,1030.00000000,1457.00000000,1457.00000000,70.91525269,70.91525269,77.58665810,77.58665810
694,70.05634804,0.00319996,0.00319897,0.99289876,0.99289864,1030.00000000,1030.00000000,1457.00000000,1457.00000000,70.91629028,70.91626740,77.58789055,77.58786551
695,70.15729234,0.00439099,0.00439099,0.99291140,0.99291128,1030.00000000,1030.00000000,1457.00000000,1457.00000000,70.91768646,70.91767120,77.58956844,77.58954287
696,70.25823665,0.00580296,0.00580296,0.99292803,0.99292797,1030.00000000,1030.00000000,1457.00000000,1457.00000000,70.91951752,70.91949463,77.59174862,77.59172358
697,70.35918096,0.00737632,0.00737632,0.99294919,0.99294913,1030.00000000,1030.00000000,1457.00000000,1457.00000000,70.92186737,70.92185211,77.59454955,77.59453286
698,70.46012526,0.00901470,0.00901470,0.99297506,0.99297494,1030.00000000,1030.00000000,1457.00000000,1457.00000000,70.92475891,70.92472839,77.59799614,77.59796275
699,70.56106957,0.01058923,0.01058923,0.99300534,0.99300522,1031.00000000,1031.00000000,1457.00000000,1457.00000000,71.01077271,71.01075745,77.67775336,77.67773667
700,70.66201387,0.01195581,0.01195581,0.99303949,0.99303937,1031.00000000,1031.00000000,1457.00000000,1457.00000000,71.01453400,71.01453400,77.68224855,77.68224855
701,70.76295818,0.01297462,0.01297462,0.99307650,0.99307638,1031.00000000,1031.00000000,1457.00000000,1457.00000000,71.01866913,71.01864624,77.68717044,77.68714540
702,70.86390248,0.01353350,0.01353350,0.99311507,0.99311495,1032.00000000,1032.00000000,1458.00000000,1458.00000000,71.10562897,71.10559845,77.78272124,77.78268786
703,70.96484679,0.01356830,0.01356830,0.99315369,0.99315357,1032.00000000,1032.00000000,1458.00000000,1458.00000000,71.10988617,71.10990143,77.78780378,77.78782047
704,71.06579109,0.01307493,0.01307493,0.99319082,0.99319071,1032.00000000,1032.00000000,1458.00000000,1458.00000000,71.11402130,71.11398315,77.79273518,77.79268455
705,71.16673540,0.01211018,0.01211018,0.99322516,0.99322504,1033.00000000,1033.00000000,1458.00000000,1458.00000000,71.15917969,71.15916443,77.82780804,77.82779135
706,71.26767971,0.01078099,0.01078099,0.99325573,0.99325562,1033.00000000,1033.00000000,1458.00000000,1458.00000000,71.16257477,71.16255951,77.83184959,77.83183290
707,71.36862401,0.00922490,0.00922490,0.99328178,0.99328172,1033.00000000,1033.00000000,1458.00000000,1458.00000000,71.16545868,71.16545868,77.83528769,77.83528769
708,71.46956832,0.00758680,0.00758680,0.99330324,0.99330312,1033.00000000,1033.00000000,1458.00000000,1458.00000000,71.16784668,71.16784668,77.83813026,77.83813026
709,71.57051262,0.00599719,0.00599719,0.99332017,0.99332005,1033.00000000,1033.00000000,1458.00000000,1458.00000000,71.16972351,71.16972351,77.84037821,77.84036930
710,71.67145693,0.00455646,0.00455646,0.99333298,0.99333286,1033.00000000,1033.00000000,1458.00000000,1458.00000000,71.17114258,71.17114258,77.84207225,77.84207225
711,71.77240123,0.00332734,0.00332734,0.99334234,0.99334222,1033.00000000,1033.00000000,1458.00000000,1458.00000000,71.17218018,71.17218018,77.84330474,77.84329583
712,71.87334554,0.00233536,0.00233536,0.99334890,0.99334878,1034.00000000,1034.00000000,1458.00000000,1458.00000000,71.25563812,71.25562286,77.92728793,77.92727124
713,71.97428984,0.00157542,0.00157542,0.99335331,0.99335325,1034.00000000,1034.00000000,1458.00000000,1458.00000000,71.25611115,71.25612640,77.92784962,77.92786630
714,72.07523415,0.00102146,0.00102146,0.99335617,0.99335611,1034.00000000,1034.00000000,1458.00000000,1458.00000000,71.25645447,71.25643158,77.92825177,77.92822674
715,72.17617846,0.00063654,0.00063654,0.99335796,0.99335784,1034.00000000,1034.00000000,1458.00000000,1458.00000000,71.25663757,71.25660706,77.92847863,77.92844526
716,72.27712276,0.00038125,0.00038125,0.99335903,0.99335891,1034.00000000,1034.00000000,1458.00000000,1458.00000000,71.25675201,71.25674438,77.92861271,77.92860437
717,72.37806707,0.00021947,0.00021947,0.99335963,0.99335957,1034.00000000,1034.00000000,1458.00000000,1458.00000000,71.25682831,71.25680542,77.92869615,77.92867112
718,72.47901137,0.00012143,0.00012143,0.99335998,0.99335986,1034.00000000,1034.00000000,1458.00000000,1458.00000000,71.25685883,71.25685883,77.92874729,77.92873844
719,72.57995568,0.00006457,0.00006457,0.99336016,0.99336004,1034.00000000,1034.00000000,1458.00000000,1458.00000000,71.25687408,71.25687408,77.92876398,77.92876398
720,72.68089998,0.00003300,0.00003300,0.99336028,0.99336016,1034.00000000,1034.00000000,1458.00000000,1458.00000000,71.25691223,71.25687408,77.92880570,77.92876398
721,72.78184429,0.00001621,0.00001621,0.99336028,0.99336022,1034.00000000,1034.00000000,1458.00000000,1458.00000000,71.25691223,71.25689697,77.92880570,77.92878901
722,72.88278859,0.00000765,0.00000765,0.99336034,0.99336022,1034.00000000,1034.00000000,1458.00000000,1458.00000000,71.25691223,71.25689697,77.92880570,77.92878901
723,72.98373290,0.00000259,0.00000259,0.99336034,0.99336022,1034.00000000,1034.00000000,1458.00000000,1458.00000000,71.25691223,71.25689697,77.92880570,77.92878901
724,73.08467721,0.00000000,0.00000000,0.99336034,0.99336022,1034.00000000,1034.00000000,1458.00000000,1458.00000000,71.25691223,71.25689697,77.92880570,77.92878901
725,73.18562151,0.00000000,0.00000000,0.99336034,0.99336022,1034.00000000,1034.00000000,1458.00000000,1458.00000000,71.25691223,71.25689697,77.92880570,77.92878901
726,73.28656582,0.00000000,0.00000000,0.99336034,0.99336022,1034.00000000,1034.00000000,1458.00000000,1458.00000000,71.25691223,71.25689697,77.92880570,77.92878901
727,73.38751012,0.00000000,0.00000000,0.99336034,0.99336022,1034.00000000,1034.00000000,1458.00000000,1458.00000000,71.25691223,71.25689697,77.92880570,77.92878901
728,73.48845443,0.00000000,0.00000000,0.99336034,0.99336022,1034.00000000,1034.00000000,1458.00000000,1458.00000000,71.25691223,71.25689697,77.92880570,77.92878901
729,73.58939873,0.00000000,0.00000000,0.99336034,0.99336022,1034.00000000,1034.00000000,1458.00000000,1458.00000000,71.25691223,71.25689697,77.92880570,77.92878901
730,73.69034304,0.00000000,0.00000000,0.99336034,0.99336022,1034.00000000,1034.00000000,1458.00000000,1458.00000000,71.25691223,71.25689697,77.92880570,77.92878901
731,73.79128734,0.00000000,0.00000000,0.99336034,0.99336022,1034.00000000,1034.00000000,1458.00000000,1458.00000000,71.25691223,71.25689697,77.92880570,77.92878901
732,73.89223165,0.00000000,0.00000000,0.99336034,0.99336022,1034.00000000,1034.00000000,1458.00000000,1458.00000000,71.25691223,71.25689697,77.92880570,77.92878901
733,73.99317595,0.00000000,0.00000000,0.99336034,0.99336022,1034.00000000,1034.00000000,1458.00000000,1458.00000000,71.25691223,71.25689697,77.92880570,77.92878901
734,74.09412026,0.00000000,0.00000000,0.99336034,0.99336022,1034.00000000,1034.00000000,1458.00000000,1458.00000000,71.25691223,71.25689697,77.92880570,77.92878901
735,74.19506457,0.00000000,0.00000000,0.99336034,0.99336022,1034.00000000,1034.00000000,1458.00000000,1458.00000000,71.25691223,71.25689697,77.92880570,77.92878901
736,74.29600887,0.00000000,0.00000000,0.99336034,0.99336022,1034.00000000,1034.00000000,1458.00000000,1458.00000000,71.25691223,71.25689697,77.92880570,77.92878901
737,74.39695318,0.00000000,0.00000000,0.99336034,0.99336022,1034.00000000,1034.00000000,1458.00000000,1458.00000000,71.25691223,71.25689697,77.92880570,77.92878901
738,74.49789748,0.00000000,0.00000000,0.99336034,0.99336022,1034.00000000,1034.00000000,1458.00000000,1458.00000000,71.25691223,71.25689697,77.92880570,77.92878901
739,74.59884179,0.00000000,0.00000000,0.99336034,0.99336022,1034.00000000,1034.00000000,1458.00000000,1458.00000000,71.25691223,71.25689697,77.92880570,77.92878901
740,74.69978609,0.00000000,0.00000000,0.99336034,0.99336022,1034.00000000,1034.00000000,1458.00000000,1458.00000000,71.25691223,71.25689697,77.92880570,77.92878901
741,74.80073040,0.00000000,0.00000000,0.99336034,0.99336022,1034.00000000,1034.00000000,1458.00000000,1458.00000000,71.25691223,71.25689697,77.92880570,77.92878901
742,74.90167470,0.00000000,0.00000000,0.99336034,0.99336022,1034.00000000,1034.00000000,1458.00000000,1458.00000000,71.25691223,71.25689697,77.92880570,77.92878901
743,75.00261901,0.00000034,0.00000034,0.99336034,0.99336022,1034.00000000,1034.00000000,1458.00000000,1458.00000000,71.25691223,71.25689697,77.92880570,77.92878901
744,75.10356332,0.00000125,0.00000125,0.99336034,0.99336022,1034.00000000,1034.00000000,1458.00000000,1458.00000000,71.25691223,71.25689697,77.92880570,77.92878901
745,75.20450762,0.00000318,0.00000318,0.99336034,0.99336022,1034.00000000,1034.00000000,1458.00000000,1458.00000000,71.25691223,71.25689697,77.92880570,77.92878901
746,75.30545193,0.00000711,0.00000711,0.99336034,0.99336028,1034.00000000,1034.00000000,1458.00000000,1458.00000000,71.25691223,71.25691223,77.92880570,77.92880570
747,75.40639623,0.00001477,0.00001477,0.99336040,0.99336028,1034.00000000,1034.00000000,1458.00000000,1458.00000000,71.25689697,71.25691223,77.92878901,77.92880570
748,75.50734054,0.00002914,0.00002914,0.99336046,0.99336040,1034.00000000,1034.00000000,1458.00000000,1458.00000000,71.25691223,71.25689697,77.92881454,77.92878901
749,75.60828484,0.00005504,0.00005504,0.99336064,0.99336052,1034.00000000,1034.00000000,1459.00000000,1459.00000000,71.25692749,71.25692749,77.93619990,77.93619990
750,75.70922915,0.00009992,0.00009992,0.99336088,0.99336076,1034.00000000,1034.00000000,1459.00000000,1459.00000000,71.25695801,71.25695038,77.93623328,77.93622493
751,75.81017345,0.00017464,0.00017464,0.99336135,0.99336123,1034.00000000,1034.00000000,1459.00000000,1459.00000000,71.25701141,71.25701141,77.93629169,77.93629169
752,75.91111776,0.00029423,0.00029423,0.99336213,0.99336201,1034.00000000,1034.00000000,1459.00000000,1459.00000000,71.25711823,71.25709534,77.93641743,77.93639240
753,76.01206207,0.00047763,0.00047763,0.99336338,0.99336332,1034.00000000,1034.00000000,1459.00000000,1459.00000000,71.25724030,71.25721741,77.93656871,77.93654368
754,76.11300637,0.00074837,0.00074837,0.99336541,0.99336529,1034.00000000,1034.00000000,1459.00000000,1459.00000000,71.25747681,71.25745392,77.93684516,77.93682013
755,76.21395068,0.00113226,0.00113226,0.99336839,0.99336827,1034.00000000,1034.00000000,1459.00000000,1459.00000000,71.25781250,71.25777435,77.93724786,77.93720613
756,76.31489498,0.00165492,0.00165492,0.99337280,0.99337268,1034.00000000,1034.00000000,1459.00000000,1459.00000000,71.25829315,71.25829315,77.93782687,77.93782687
757,76.41583929,0.00233790,0.00233790,0.99337894,0.99337882,1034.00000000,1034.00000000,1459.00000000,1459.00000000,71.25897980,71.25894928,77.93864010,77.93859780
758,76.51678359,0.00319390,0.00319390,0.99338740,0.99338728,1034.00000000,1034.00000000,1459.00000000,1459.00000000,71.25990295,71.25988007,77.93974748,77.93972245
759,76.61772790,0.00422187,0.00422187,0.99339849,0.99339837,1034.00000000,1034.00000000,1459.00000000,1459.00000000,71.26116180,71.26113892,77.94124872,77.94122368
760,76.71867220,0.00540288,0.00540288,0.99341273,0.99341261,1034.00000000,1034.00000000,1459.00000000,1459.00000000,71.26271820,71.26271820,77.94311093,77.94310208
761,76.81961651,0.00669783,0.00669783,0.99343032,0.99343020,1034.00000000,1034.00000000,1459.00000000,1459.00000000,71.26467896,71.26467896,77.94544211,77.94544211
762,76.92056082,0.00804784,0.00804784,0.99345142,0.99345136,1034.00000000,1034.00000000,1459.00000000,1459.00000000,71.26703644,71.26703644,77.94824276,77.94824276
763,77.02150512,0.00937774,0.00937774,0.99347603,0.99347591,1035.00000000,1035.00000000,1459.00000000,1459.00000000,71.35247803,71.35247803,78.02720406,78.02720406
764,77.12244943,0.01060247,0.01060247,0.99350375,0.99350369,1035.00000000,1035.00000000,1459.00000000,1459.00000000,71.35557556,71.35556793,78.03090273,78.03089439
765,77.22339373,0.01163570,0.01163570,0.99353421,0.99353409,1035.00000000,1035.00000000,1459.00000000,1459.00000000,71.35896301,71.35896301,78.03493626,78.03493626
766,77.32433804,0.01239949,0.01239949,0.99356657,0.99356645,1035.00000000,1035.00000000,1459.00000000,1459.00000000,71.36257172,71.36254120,78.03923843,78.03920505
767,77.42528234,0.01283347,0.01283347,0.99360001,0.99359995,1036.00000000,1036.00000000,1460.00000000,1460.00000000,71.40765381,71.40766907,78.08890340,78.08892009
768,77.52622665,0.01290224,0.01290224,0.99363363,0.99363351,1036.00000000,1036.00000000,1460.00000000,1460.00000000,71.41141510,71.41137695,78.09338165,78.09333994
769,77.62717095,0.01259980,0.01259980,0.99366641,0.99366629,1036.00000000,1036.00000000,1460.00000000,1460.00000000,71.41505432,71.41504669,78.09772645,78.09771811
770,77.72811526,0.01195040,0.01195040,0.99369746,0.99369735,1037.00000000,1037.00000000,1460.00000000,1460.00000000,71.50127411,71.50125122,78.18496775,78.18493377
771,77.82905957,0.01100556,0.01100556,0.99372602,0.99372590,1037.00000000,1037.00000000,1460.00000000,1460.00000000,71.50445557,71.50444794,78.18874966,78.18873244
772,77.93000387,0.00983780,0.00983780,0.99375147,0.99375135,1037.00000000,1037.00000000,1460.00000000,1460.00000000,71.50729370,71.50727081,78.19212948,78.19210445
773,78.03094818,0.00853191,0.00853191,0.99377358,0.99377346,1037.00000000,1037.00000000,1460.00000000,1460.00000000,71.50976562,71.50976562,78.19508209,78.19508209
774,78.13189248,0.00717521,0.00717521,0.99379212,0.99379200,1037.00000000,1037.00000000,1461.00000000,1461.00000000,71.51184082,71.51181030,78.20495161,78.20491824
775,78.23283679,0.00584817,0.00584817,0.99380720,0.99380708,1037.00000000,1037.00000000,1461.00000000,1461.00000000,71.51349640,71.51349640,78.20693157,78.20693157
776,78.33378109,0.00461689,0.00461689,0.99381906,0.99381900,1038.00000000,1038.00000000,1461.00000000,1461.00000000,71.59759521,71.59757996,78.28420950,78.28419282
777,78.43472540,0.00352852,0.00352852,0.99382818,0.99382806,1038.00000000,1038.00000000,1461.00000000,1461.00000000,71.59861755,71.59858704,78.28542553,78.28539216
778,78.53566970,0.00260937,0.00260937,0.99383485,0.99383479,1038.00000000,1038.00000000,1461.00000000,1461.00000000,71.59937286,71.59935760,78.28633167,78.28631498
779,78.63661401,0.00186668,0.00186668,0.99383968,0.99383956,1038.00000000,1038.00000000,1461.00000000,1461.00000000,71.59989929,71.59989929,78.28696081,78.28696081
780,78.73755831,0.00129236,0.00129236,0.99384296,0.99384290,1038.00000000,1038.00000000,1461.00000000,1461.00000000,71.60024261,71.60027313,78.28737190,78.28740527
781,78.83850262,0.00086797,0.00086797,0.99384522,0.99384511,1038.00000000,1038.00000000,1461.00000000,1461.00000000,71.60053253,71.60050201,78.28771563,78.28767338
782,78.93944693,0.00056998,0.00056998,0.99384665,0.99384654,1038.00000000,1038.00000000,1461.00000000,1461.00000000,71.60066986,71.60066986,78.28787475,78.28787475
783,79.04039123,0.00037445,0.00037445,0.99384761,0.99384749,1038.00000000,1038.00000000,1461.00000000,1461.00000000,71.60079193,71.60079193,78.28801719,78.28801719
784,79.14133554,0.00026040,0.00026040,0.99384826,0.99384820,1038.00000000,1038.00000000,1461.00000000,1461.00000000,71.60085297,71.60085297,78.28808392,78.28808392
785,79.24227984,0.00021247,0.00021247,0.99384880,0.99384874,1038.00000000,1038.00000000,1461.00000000,1461.00000000,71.60090637,71.60090637,78.28816009,78.28816009
786,79.34322415,0.00022162,0.00022162,0.99384940,0.99384928,1038.00000000,1038.00000000,1461.00000000,1461.00000000,71.60097504,71.60097504,78.28824413,78.28824413
787,79.44416845,0.00028494,0.00028494,0.99385011,0.99384999,1038.00000000,1038.00000000,1461.00000000,1461.00000000,71.60105896,71.60105133,78.28833589,78.28832755
788,79.54511276,0.00040496,0.00040496,0.99385113,0.99385101,1038.00000000,1038.00000000,1461.00000000,1461.00000000,71.60118103,71.60118103,78.28847833,78.28847833
789,79.64605706,0.00058801,0.00058801,0.99385262,0.99385250,1038.00000000,1038.00000000,1461.00000000,1461.00000000,71.60134125,71.60134125,78.28868024,78.28868024
790,79.74700137,0.00084218,0.00084218,0.99385476,0.99385464,1038.00000000,1038.00000000,1461.00000000,1461.00000000,71.60157776,71.60157776,78.28895670,78.28894781
791,79.84794568,0.00117485,0.00117485,0.99385774,0.99385762,1038.00000000,1038.00000000,1461.00000000,1461.00000000,71.60192108,71.60192108,78.28936779,78.28936779
792,79.94888998,0.00159027,0.00159027,0.99386173,0.99386162,1038.00000000,1038.00000000,1461.00000000,1461.00000000,71.60237885,71.60234070,78.28990401,78.28986230
793,80.04983429,0.00208742,0.00208742,0.99386704,0.99386692,1038.00000000,1038.00000000,1461.00000000,1461.00000000,71.60294342,71.60294342,78.29058383,78.29058383
794,80.15077859,0.00265880,0.00265880,0.99387372,0.99387360,1038.00000000,1038.00000000,1461.00000000,1461.00000000,71.60369110,71.60369110,78.29147275,78.29147275
795,80.25172290,0.00328923,0.00328923,0.99388200,0.99388188,1038.00000000,1038.00000000,1461.00000000,1461.00000000,71.60461426,71.60459900,78.29257138,78.29255470
796,80.35266720,0.00395770,0.00395770,0.99389195,0.99389184,1038.00000000,1038.00000000,1461.00000000,1461.00000000,71.60574341,71.60572052,78.29392200,78.29389697
797,80.45361151,0.00463895,0.00463895,0.99390358,0.99390346,1038.00000000,1038.00000000,1461.00000000,1461.00000000,71.60702515,71.60703278,78.29544850,78.29545684
798,80.55455581,0.00530624,0.00530624,0.99391687,0.99391675,1038.00000000,1038.00000000,1461.00000000,1461.00000000,71.60852814,71.60850525,78.29723469,78.29720967
799,80.65550012,0.00593455,0.00593455,0.99393171,0.99393159,1039.00000000,1039.00000000,1461.00000000,1461.00000000,71.65155792,71.65155792,78.33703466,78.33703466
800,80.75644443,0.00650313,0.00650313,0.99394798,0.99394786,1039.00000000,1039.00000000,1461.00000000,1461.00000000,71.65336609,71.65336609,78.33919017,78.33918128
801,80.85738873,0.00699784,0.00699784,0.99396545,0.99396533,1039.00000000,1039.00000000,1461.00000000,1461.00000000,71.65533447,71.65529633,78.34152983,78.34148812
802,80.95833304,0.00741154,0.00741154,0.99398392,0.99398381,1039.00000000,1039.00000000,1462.00000000,1462.00000000,71.65738678,71.65738678,78.35139848,78.35138959
803,81.05927734,0.00774377,0.00774377,0.99400324,0.99400312,1039.00000000,1039.00000000,1462.00000000,1462.00000000,71.65955353,71.65953064,78.35398202,78.35395700
804,81.16022165,0.00799928,0.00799928,0.99402314,0.99402303,1039.00000000,1039.00000000,1462.00000000,1462.00000000,71.66178894,71.66175842,78.35664066,78.35660729
805,81.26116595,0.00818599,0.00818599,0.99404347,0.99404335,1040.00000000,1040.00000000,1462.00000000,1462.00000000,71.74684906,71.74682617,78.44245121,78.44242619
806,81.36211026,0.00831277,0.00831277,0.99406409,0.99406397,1040.00000000,1040.00000000,1462.00000000,1462.00000000,71.74913788,71.74913788,78.44517725,78.44517725
807,81.46305456,0.00838736,0.00838736,0.99408489,0.99408478,1040.00000000,1040.00000000,1462.00000000,1462.00000000,71.75148010,71.75144958,78.44796170,78.44792833
808,81.56399887,0.00841480,0.00841480,0.99410570,0.99410558,1040.00000000,1040.00000000,1462.00000000,1462.00000000,71.75379181,71.75379181,78.45071280,78.45071280
809,81.66494318,0.00839646,0.00839646,0.99412644,0.99412638,1040.00000000,1040.00000000,1462.00000000,1462.00000000,71.75611877,71.75611877,78.45349840,78.45348942
810,81.76588748,0.00832970,0.00832970,0.99414700,0.99414694,1040.00000000,1040.00000000,1462.00000000,1462.00000000,71.75840759,71.75839233,78.45621552,78.45619884
811,81.86683179,0.00820834,0.00820834,0.99416727,0.99416715,1041.00000000,1041.00000000,1462.00000000,1462.00000000,71.84350586,71.84350586,78.53460317,78.53459417
812,81.96777609,0.00802375,0.00802375,0.99418706,0.99418694,1041.00000000,1041.00000000,1463.00000000,1463.00000000,71.84571075,71.84569550,78.54466730,78.54465062
813,82.06872040,0.00776655,0.00776655,0.99420613,0.99420601,1041.00000000,1041.00000000,1463.00000000,1463.00000000,71.84783173,71.84783173,78.54720096,78.54720096
814,82.16966470,0.00742878,0.00742878,0.99422437,0.99422431,1041.00000000,1041.00000000,1463.00000000,1463.00000000,71.84989166,71.84989166,78.54965000,78.54965000
815,82.27060901,0.00700615,0.00700615,0.99424160,0.99424148,1041.00000000,1041.00000000,1463.00000000,1463.00000000,71.85182953,71.85179138,78.55196560,78.55191498
816,82.37155331,0.00650005,0.00650005,0.99425751,0.99425739,1041.00000000,1041.00000000,1463.00000000,1463.00000000,71.85359192,71.85355377,78.55406254,78.55401192
817,82.47249762,0.00591889,0.00591889,0.99427199,0.99427187,1041.00000000,1041.00000000,1463.00000000,1463.00000000,71.85521698,71.85520172,78.55600035,78.55598367
818,82.57344193,0.00527827,0.00527827,0.99428493,0.99428481,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.89809418,71.89805603,78.59556596,78.59552426
819,82.67438623,0.00460032,0.00460032,0.99429613,0.99429601,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.89933777,71.89930725,78.59704193,78.59700857
820,82.77533054,0.00391116,0.00391116,0.99430567,0.99430555,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90040588,71.90036774,78.59831709,78.59827539
821,82.87627484,0.00323816,0.00323816,0.99431354,0.99431348,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90128326,71.90128326,78.59936582,78.59936582
822,82.97721915,0.00260675,0.00260675,0.99431992,0.99431980,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90200043,71.90196991,78.60021256,78.60017920
823,83.07816345,0.00203758,0.00203758,0.99432486,0.99432474,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90252686,71.90252686,78.60085072,78.60085072
824,83.17910776,0.00154463,0.00154463,0.99432862,0.99432850,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90296173,71.90296173,78.60136196,78.60136196
825,83.28005206,0.00113441,0.00113441,0.99433136,0.99433124,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90326691,71.90328979,78.60173141,78.60175643
826,83.38099637,0.00080638,0.00080638,0.99433333,0.99433321,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90350342,71.90349579,78.60200788,78.60199954
827,83.48194067,0.00055436,0.00055436,0.99433464,0.99433452,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90362549,71.90364838,78.60215925,78.60218427
828,83.58288498,0.00036830,0.00036830,0.99433553,0.99433541,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90374756,71.90370941,78.60230169,78.60225999
829,83.68382929,0.00023631,0.00023631,0.99433613,0.99433601,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90379333,71.90379333,78.60235173,78.60235173
830,83.78477359,0.00014634,0.00014634,0.99433649,0.99433637,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90384674,71.90383911,78.60241011,78.60240177
831,83.88571790,0.00008741,0.00008741,0.99433666,0.99433655,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90386963,71.90384674,78.60243514,78.60241011
832,83.98666220,0.00005033,0.00005033,0.99433678,0.99433666,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90388489,71.90386963,78.60246074,78.60243514
833,84.08760651,0.00002790,0.00002790,0.99433684,0.99433678,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90388489,71.90388489,78.60246974,78.60246074
834,84.18855081,0.00001487,0.00001487,0.99433690,0.99433678,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246074
835,84.28949512,0.00000759,0.00000759,0.99433690,0.99433678,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246074
836,84.39043942,0.00000369,0.00000369,0.99433690,0.99433684,1042.00000000,1042.00000000,1463.00000000,1463.00000000,71.90390015,71.90388489,78.60248642,78.60246974
