,"freqs, THz","a2f (lambda), THz","a2f (gamma), THz",lambdas (lambda),lambdas (gamma),lambda (lambda),lambda (gamma),"wlogs (lambda), K","wlogs (gamma), K","wlog (lambda), K","wlog (gamma), K","w2s (lambda), K","w2s (gamma), K","w2 (lambda), K","w2 (gamma), K","Tc_McM (lambda), K","Tc_McM (gamma), K","Tc_AD (lambda), K","Tc_AD (gamma), K"
117,-21.94961907,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
118,-21.27442985,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
119,-21.27442985,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
120,-20.92886228,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
121,-20.27085709,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
122,-19.87019283,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
123,-19.87019283,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
124,-19.71547075,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
125,-18.93189988,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
126,-18.88774294,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
127,-18.40284564,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
128,-18.23360058,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
129,-17.74388098,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
130,-17.15889239,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
131,-15.59909830,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
132,-15.53523961,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
133,-13.45538020,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
134,-13.08783175,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
135,-11.27293631,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
136,-11.12910889,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
137,-11.11733540,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
138,-11.00918550,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
139,-10.59227490,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
140,-10.36405715,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
141,-9.94384843,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
142,-9.92368680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
143,-8.60303872,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
144,-7.46888711,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
145,-7.28619052,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
146,-7.21581296,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
147,-6.51447199,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
148,-5.53650489,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
149,-5.53086226,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
150,-5.38902102,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
151,-5.32322732,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
152,-4.99889555,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
153,-4.56676045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
154,-3.95673973,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
155,-2.38166960,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
156,-2.31475748,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
157,-2.16504460,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
158,-2.13861601,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
159,-2.11736138,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
160,-1.59233872,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
161,-0.48296205,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
162,1.04240814,0.00004801,0.00004801,0.00009211,0.00009210,0.00000000,0.00000000,0.00011926,0.00011926,1.00000000,1.00000000,0.07628863,0.07628594,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
163,1.08634603,0.00037127,0.00037126,0.00068353,0.00068350,0.00009209,0.00009209,0.00089436,0.00089434,1.00000000,1.00000000,0.61485245,0.61484448,0.27620396,0.27619909,0.00000000,0.00000000,0.00000000,0.00000000
164,1.49444748,0.01468646,0.01468643,0.01965470,0.01965466,0.00077581,0.00077581,0.02779146,0.02779215,1.00097656,1.00097656,33.45843481,33.45927020,0.83134895,0.83134254,0.00000000,0.00000000,0.00000000,0.00000000
165,1.55909784,0.00926547,0.00926491,0.01188568,0.01188496,0.02043152,0.02043152,0.01697275,0.01697218,1.02929688,1.02929688,22.02158696,22.02084387,5.84376385,5.84383441,0.00000000,0.00000000,0.00000000,0.00000000
166,1.60046753,0.00385212,0.00385176,0.00481375,0.00481329,0.03231812,0.03231812,0.00691575,0.00691528,1.04687500,1.04687500,9.39841596,9.39777642,7.49474235,7.49474779,0.00000000,0.00000000,0.00000000,0.00000000
167,1.93209077,0.00485726,0.00485692,0.00502799,0.00502764,0.03713989,0.03713989,0.00753686,0.00753654,1.05371094,1.05371094,14.30628605,14.30567377,8.09750448,8.09747003,0.00000000,0.00000000,0.00000000,0.00000000
168,2.02884689,0.00868057,0.00868140,0.00855714,0.00855797,0.04214478,0.04214478,0.01296538,0.01296698,1.06250000,1.06250000,26.84757537,26.85089534,8.93732985,8.93726438,0.00000000,0.00000000,0.00000000,0.00000000
169,2.42124896,0.00187439,0.00187407,0.00154829,0.00154802,0.05072021,0.05072021,0.00243648,0.00243613,1.07617188,1.07617188,6.91843289,6.91741639,10.33070376,10.33080781,0.00000000,0.00000000,0.00000000,0.00000000
170,2.42124896,0.00187439,0.00187407,0.00154829,0.00154802,0.05227661,0.05227661,0.00243648,0.00243613,1.07812500,1.07812500,6.91843289,6.91741639,10.66029423,10.66034739,0.00000000,0.00000000,0.00000000,0.00000000
171,2.46628590,0.00979856,0.00979759,0.00794600,0.00794522,0.05380249,0.05380249,0.01255282,0.01255192,1.08105469,1.08105469,36.83947100,36.83682145,10.97999572,10.98000104,0.00000000,0.00000000,0.00000000,0.00000000
172,2.83894258,0.00136065,0.00136073,0.00095856,0.00095862,0.06176758,0.06176758,0.00155894,0.00155908,1.09472656,1.09472656,5.88859995,5.88910896,12.54590678,12.54580584,0.00000000,0.00000000,0.00000000,0.00000000
173,2.83894258,0.00136065,0.00136073,0.00095856,0.00095862,0.06274414,0.06274414,0.00155894,0.00155908,1.09667969,1.09667969,5.88859995,5.88910896,12.77843406,12.77835487,0.00000000,0.00000000,0.00000000,0.00000000
174,2.85541186,0.00828193,0.00828152,0.00580086,0.00580058,0.06365967,0.06365967,0.00944524,0.00944503,1.09863281,1.09863281,36.05021579,36.04942883,13.00680502,13.00674679,0.00000000,0.00000000,0.00000000,0.00000000
175,2.99796651,0.14814101,0.14813551,0.09882766,0.09882399,0.06945801,0.06945801,0.16250915,0.16250749,1.10839844,1.10839844,677.03308618,677.02617755,14.32575278,14.32567244,0.00000000,0.00000000,0.00000000,0.00000000
176,3.96503283,0.03523669,0.03523780,0.01777372,0.01777428,0.16833496,0.16833496,0.03087099,0.03087279,1.30468750,1.30468750,212.98533715,212.99777672,29.70286651,29.70271147,0.00000000,0.00000000,0.00000000,0.00000000
177,4.02963550,0.04504526,0.04504702,0.02235699,0.02235786,0.18603516,0.18603516,0.03895120,0.03895377,1.34570312,1.34570312,276.70862738,276.72688734,33.09449525,33.09454404,0.00000007,0.00000007,0.00000007,0.00000007
178,4.09102346,0.04437587,0.04438103,0.02169426,0.02169678,0.20837402,0.20837402,0.03790511,0.03791054,1.39843750,1.39843750,276.74936256,276.78900125,37.03990069,37.04019077,0.00000222,0.00000222,0.00000251,0.00000251
179,4.14209479,0.00841114,0.00840577,0.00406130,0.00405870,0.23010254,0.23010254,0.00711274,0.00710839,1.45312500,1.45312500,53.11080715,53.07827677,40.60423138,40.60498410,0.00001927,0.00001927,0.00002251,0.00002251
180,4.27078226,0.03889143,0.03888112,0.01821279,0.01820796,0.23413086,0.23413086,0.03208132,0.03207368,1.46289062,1.46289062,253.20317941,253.14289427,41.25305338,41.25339999,0.00002652,0.00002652,0.00003117,0.00003117
181,4.33914044,0.05441637,0.05441678,0.02508164,0.02508182,0.25244141,0.25244141,0.04431240,0.04431392,1.51074219,1.51074219,359.94909827,359.96148324,44.21558088,44.21522255,0.00009275,0.00009275,0.00011237,0.00011237
182,4.47997717,0.04724771,0.04723788,0.02109283,0.02108845,0.27758789,0.27758789,0.03748823,0.03748145,1.57910156,1.57910156,322.67426734,322.61588111,48.11410075,48.11390016,0.00033068,0.00033068,0.00041850,0.00041850
183,4.56179267,0.01622054,0.01622902,0.00711148,0.00711519,0.29858398,0.29858398,0.01268180,0.01268877,1.63964844,1.63964844,112.79988759,112.86191285,51.35796879,51.35721244,0.00075578,0.00075578,0.00099451,0.00099451
184,4.59170731,0.07941173,0.07940231,0.03458919,0.03458509,0.30566406,0.30566406,0.06175724,0.06175159,1.66113281,1.66113281,555.86156104,555.81066363,52.44464554,52.44449620,0.00095645,0.00095645,0.00127488,0.00127488
185,4.61929667,0.01689995,0.01689772,0.00731711,0.00731614,0.34033203,0.34033203,0.01307883,0.01307746,1.76660156,1.76660156,119.00603786,118.99357176,57.50045571,57.49987692,0.00256786,0.00256786,0.00365957,0.00365956
186,4.94266578,0.00287989,0.00288135,0.00116532,0.00116591,0.34765625,0.34765625,0.00210902,0.00211015,1.79003906,1.79003906,21.69925621,21.71088145,58.52613471,58.52545957,0.00304151,0.00304151,0.00439516,0.00439514
187,5.05077262,0.09985656,0.09986410,0.03954110,0.03954409,0.34887695,0.34863281,0.07184551,0.07185287,1.79296875,1.79296875,768.85105347,768.92983065,58.71122295,58.71064894,0.00311773,0.00309493,0.00451583,0.00448076
188,5.39736931,0.09176523,0.09176468,0.03400369,0.03400348,0.38818359,0.38818359,0.06253097,0.06253228,1.92675781,1.92675781,755.03676321,755.05262665,64.92964465,64.92973225,0.00676812,0.00676812,0.01062812,0.01062812
189,5.57614432,0.03444143,0.03444301,0.01235313,0.01235370,0.42236328,0.42236328,0.02284996,0.02285163,2.05078125,2.05078125,292.76755629,292.78894004,70.50457799,70.50477116,0.01164991,0.01164991,0.01965968,0.01965970
190,5.93043030,0.10332925,0.10334221,0.03484713,0.03485150,0.43457031,0.43457031,0.06516815,0.06517808,2.09765625,2.09765625,934.15144256,934.29378969,72.55110663,72.55144172,0.01365662,0.01365662,0.02363892,0.02363897
191,6.03648216,0.01558293,0.01558058,0.00516292,0.00516214,0.46948242,0.46948242,0.00968553,0.00968433,2.24023438,2.24023438,143.39724530,143.37948586,78.72619968,78.72741254,0.02089452,0.02089452,0.03897527,0.03897555
192,6.09738601,0.21870937,0.21873244,0.07173873,0.07174630,0.47460938,0.47460938,0.13481880,0.13483666,2.26171875,2.26171875,2032.91344879,2033.18275035,79.63172585,79.63281341,0.02220213,0.02220213,0.04188235,0.04188262
193,6.36664230,0.06056612,0.06056006,0.01902608,0.01902417,0.54638672,0.54638672,0.03602783,0.03602520,2.58789062,2.58789062,587.82490072,587.78194137,91.51024648,91.51266427,0.04373305,0.04373305,0.09507256,0.09507393
194,6.67847990,0.11114116,0.11114960,0.03328337,0.03328590,0.56542969,0.56542969,0.06355217,0.06355871,2.68359375,2.68359375,1131.51511129,1131.63158186,94.66757687,94.66968714,0.05077600,0.05077600,0.11434042,0.11434185
195,8.04757227,0.06523059,0.06521602,0.01621125,0.01620762,0.59863281,0.59863281,0.03195461,0.03194833,2.85937500,2.85937500,800.24684612,800.08968887,100.46623922,100.46880733,0.06486416,0.06486416,0.15523244,0.15523477
196,8.61156408,0.19131629,0.19130760,0.04443241,0.04443040,0.61474609,0.61474609,0.08857841,0.08857678,2.95117188,2.95117188,2511.54972837,2511.50348939,104.37294702,104.37466615,0.07238783,0.07238783,0.17933591,0.17933769
197,8.63279053,0.15951804,0.15951403,0.03695631,0.03695538,0.65917969,0.65917969,0.07370450,0.07370464,3.22460938,3.22460938,2099.27247240,2099.27635351,115.78109430,115.78244437,0.09619310,0.09619310,0.26140421,0.26140616
198,9.30420488,0.03793122,0.03791417,0.00815356,0.00814990,0.69628906,0.69628906,0.01646331,0.01645635,3.47265625,3.47265625,538.00192498,537.77469751,124.51720471,124.51847565,0.11922419,0.11922419,0.34650630,0.34650865
199,9.40531153,0.10349877,0.10347965,0.02200858,0.02200451,0.70458984,0.70458984,0.04451744,0.04451042,3.52734375,3.53125000,1483.93938624,1483.70528011,126.65913388,126.65948632,0.12468994,0.12482802,0.36787719,0.36801255
200,9.48600054,0.06452105,0.06452127,0.01360343,0.01360347,0.72656250,0.72656250,0.02755453,0.02755537,3.68945312,3.68945312,933.02311442,933.05136832,132.38759602,132.38704904,0.14017850,0.14017850,0.43030249,0.43030128
201,9.73751493,0.35874143,0.35874181,0.07368234,0.07368241,0.74023438,0.74023438,0.14988595,0.14989015,3.79296875,3.79296875,5325.21902495,5325.36827543,135.86573775,135.86530876,0.15047789,0.15047789,0.47289409,0.47289306
202,9.84163211,0.01757236,0.01756243,0.00357103,0.00356901,0.81396484,0.81396484,0.00727681,0.00727290,4.40625000,4.40625000,263.63621042,263.49429740,154.22294810,154.22305404,0.21369219,0.21369219,0.75006779,0.75006816
203,9.95274772,0.13142589,0.13141062,0.02640997,0.02640690,0.81738281,0.81738281,0.05391472,0.05390991,4.43750000,4.43750000,1994.03013466,1993.85235204,155.07531696,155.07496476,0.21690051,0.21690051,0.76436526,0.76436400
204,10.03239974,0.09263121,0.09266978,0.01846641,0.01847410,0.84375000,0.84375000,0.03774703,0.03776376,4.68359375,4.68359375,1416.67420265,1417.30218814,161.37652885,161.37563957,0.24369895,0.24369895,0.88837858,0.88837498
205,10.06051194,0.02355788,0.02356994,0.00468324,0.00468563,0.86230469,0.86230469,0.00957730,0.00958246,4.86328125,4.86328125,361.29683987,361.49150646,165.70774957,165.70877839,0.26368499,0.26368499,0.98225635,0.98226087
206,10.18564505,0.39614640,0.39615895,0.07778524,0.07778770,0.86669922,0.86669922,0.15939033,0.15939968,4.91406250,4.91406250,6151.08955267,6151.45043608,166.79434975,166.79595541,0.26843786,0.26843786,1.00358287,1.00359006
207,10.52806519,0.27118912,0.27120750,0.05151737,0.05152086,0.94482422,0.94482422,0.10612835,0.10613841,5.76171875,5.76171875,4352.39822884,4352.81068742,184.31344134,184.31587338,0.36602716,0.36602716,1.47727871,1.47729362
208,11.21971753,0.16011089,0.16010707,0.02854098,0.02854030,0.99609375,0.99609375,0.05939682,0.05939700,6.40625000,6.40625000,2738.48635834,2738.49492341,195.76476417,195.76810738,0.44248899,0.44248899,1.85795038,1.85797497
209,11.63981841,0.08531290,0.08532200,0.01465880,0.01466037,1.02441406,1.02441406,0.03068484,0.03068894,6.80078125,6.80078125,1513.80069016,1514.00304766,202.63841997,202.64167091,0.49222370,0.49222370,2.10953413,2.10956055
210,11.65468622,0.14766017,0.14765331,0.02533919,0.02533801,1.03906250,1.03906250,0.05305250,0.05305146,7.00781250,7.00781250,2623.44375397,2623.39253037,206.33984089,206.34352386,0.51611900,0.51611900,2.23577657,2.23580783
211,11.71900318,0.25734453,0.25733403,0.04391918,0.04391739,1.06445312,1.06445312,0.09203328,0.09203201,7.39062500,7.39062500,4597.41193963,4597.34830509,212.60191366,212.60536768,0.56498766,0.56498766,2.48576461,2.48579641
212,12.21365265,0.61628693,0.61632334,0.10091771,0.10092367,1.10839844,1.10839844,0.21285521,0.21287353,8.10156250,8.10156250,11474.56744806,11475.55507325,223.15238209,223.15553023,0.65436204,0.65436204,2.94633940,2.94637239
213,12.96707650,0.13297606,0.13296519,0.02050980,0.02050812,1.20996094,1.20996094,0.04366546,0.04366307,10.02343750,10.02343750,2628.59289154,2628.44907369,247.53091338,247.53574640,0.90645711,0.90645711,4.23536954,4.23543606
214,13.38558115,0.16355834,0.16354227,0.02443799,0.02443559,1.23046875,1.23046875,0.05228548,0.05228175,10.48437500,10.48437500,3337.47270754,3337.23482985,252.78478192,252.78923003,0.96893867,0.96893867,4.54667761,4.54674207
215,13.45397249,0.00086009,0.00086518,0.00012786,0.00012861,1.25488281,1.25488281,0.00027377,0.00027539,11.03125000,11.03125000,17.64020865,17.74501958,259.30217639,259.30605402,1.04360580,1.04360580,4.93374148,4.93380109
216,13.45397249,0.00086009,0.00086518,0.00012786,0.00012861,1.25488281,1.25488281,0.00027377,0.00027539,11.04687500,11.04687500,17.64020865,17.74501958,259.33618893,259.34026812,1.04508400,1.04508400,4.93560628,4.93566900
217,13.54329192,0.18973484,0.18971458,0.02801901,0.02801602,1.25488281,1.25488281,0.06005575,0.06005096,11.04687500,11.04687500,3917.23049237,3916.91792648,259.37019701,259.37447771,1.04508400,1.04508400,4.93612910,4.93619491
218,13.61705205,0.00101343,0.00100514,0.00014885,0.00014763,1.28320312,1.28320312,0.00031931,0.00031670,11.71875000,11.71875000,21.03703406,20.86554980,266.81478517,266.81836072,1.13725662,1.13725662,5.40370880,5.40376745
219,13.61705205,0.00101343,0.00100514,0.00014885,0.00014763,1.28320312,1.28320312,0.00031931,0.00031670,11.74218750,11.74218750,21.03703406,20.86554980,266.85420480,266.85745851,1.13953114,1.13953114,5.40640983,5.40646320
220,13.64095508,0.11136701,0.11133904,0.01632833,0.01632423,1.28320312,1.28320312,0.03503685,0.03502900,11.74218750,11.74218750,2315.84305961,2315.32402313,266.89361861,266.89655059,1.13953114,1.13953114,5.40705632,5.40710442
221,14.10595048,0.12133923,0.12132713,0.01720398,0.01720226,1.29980469,1.29980469,0.03710663,0.03710393,12.15625000,12.15625000,2609.22404912,2609.03425898,271.19743125,271.19935977,1.19331678,1.19331678,5.67842471,5.67845745
222,14.30972334,0.10187351,0.10187943,0.01423836,0.01423919,1.31640625,1.31640625,0.03077778,0.03078040,12.61718750,12.61718750,2222.28784118,2222.47704125,275.96606814,275.96761947,1.25845869,1.25845869,5.99614737,5.99617473
223,14.44061508,0.13873851,0.13876038,0.01921504,0.01921807,1.33105469,1.33105469,0.04159332,0.04160100,12.99218750,12.99218750,3054.15119900,3054.71489377,279.96349513,279.96536221,1.31106059,1.31106059,6.26980692,6.26984090
224,15.73023540,0.43741784,0.43747580,0.05561491,0.05562228,1.34960938,1.34960938,0.12195963,0.12197908,13.56250000,13.56250000,10489.13113364,10490.80396370,285.36592264,285.36874204,1.38999621,1.38999621,6.64446414,6.64451753
225,15.80399265,0.28655186,0.28649292,0.03626322,0.03625576,1.40527344,1.40527344,0.07957886,0.07956464,15.31250000,15.31250000,6903.63551692,6902.40169621,303.18779814,303.19321050,1.63866679,1.63866679,7.88272912,7.88284399
226,15.91533072,0.12398212,0.12394642,0.01558021,0.01557573,1.44238281,1.44238281,0.03422664,0.03421771,16.59375000,16.59375000,3008.03242479,3007.24759420,314.36678650,314.37004404,1.82135582,1.82135582,8.75876087,8.75883507
227,16.18626492,0.21480123,0.21482763,0.02654117,0.02654444,1.45800781,1.45800781,0.05845395,0.05846272,17.14062500,17.14062500,5300.18711966,5300.98162660,319.11519688,319.11717626,1.90230529,1.90230529,9.14671786,9.14676428
228,16.27362335,0.09578018,0.09579808,0.01177122,0.01177342,1.48437500,1.48437500,0.02594575,0.02595130,18.18750000,18.18750000,2376.11636694,2376.62465220,327.31436876,327.31751223,2.05549240,2.05549240,9.84837057,9.84844798
229,16.28961039,0.13743633,0.13746159,0.01687411,0.01687721,1.49609375,1.49609375,0.03719887,0.03720671,18.68750000,18.68750000,3412.87247650,3413.59167267,330.92417918,330.92805633,2.12530772,2.12530772,10.16876700,10.16886450
230,16.38054760,0.16194158,0.16196003,0.01977243,0.01977468,1.51269531,1.51269531,0.04362462,0.04363076,19.39062500,19.39062500,4043.84576839,4044.41555766,336.04119516,336.04608335,2.23288854,2.23288854,10.64853135,10.64865813
231,16.71013910,0.15100613,0.15096986,0.01807359,0.01806925,1.53222656,1.53222656,0.03999557,0.03998704,20.25000000,20.25000000,3846.64801925,3845.82775966,342.00516167,342.01079763,2.35862732,2.35862732,11.19751119,11.19766222
232,16.95840225,0.22404200,0.22409252,0.02642254,0.02642849,1.55078125,1.55078125,0.05860014,0.05861494,21.09375000,21.09375000,5791.91493218,5793.37735080,347.58334055,347.58770613,2.48265266,2.48265266,11.73523410,11.73535471
233,17.13200112,0.12889327,0.12885919,0.01504708,0.01504310,1.57714844,1.57714844,0.03342226,0.03341432,22.35937500,22.35937500,3366.24822571,3365.44895039,355.81750036,355.82381990,2.66800404,2.66800404,12.53953556,12.53971780
234,17.42924903,0.00867173,0.00868339,0.00099508,0.00099642,1.59179688,1.59179688,0.00221591,0.00221895,23.12500000,23.12500000,230.40518721,230.72114498,360.51677047,360.52189913,2.78523763,2.78523763,13.03178403,13.03193565
