freqs, THz	a2f (lambda), THz	a2f (gamma), THz	lambdas (lambda)	lambdas (gamma)	lambda (lambda)	lambda (gamma)	wlogs (lambda), K	wlogs (gamma), K	wlog (lambda), K	wlog (gamma), K	w2s (lambda), K	w2s (gamma), K	w2 (lambda), K	w2 (gamma), K	Tc_McM (lambda), K	Tc_McM (gamma), K	Tc_AD (lambda), K	Tc_AD (gamma), K
33.630828261871	0.157818621137	0.157603425162	0.009385354408	0.009372556866	2.539062500000	2.539062500000	0.021774681240	0.021744324221	195.125000000000	195.125000000000	7679.528881342232	7668.822520119577	814.855933983386	814.873196943952	36.011115442642	36.011115442642	53.081401459556	53.082477193687
34.122197720380	0.303631263626	0.303757145270	0.017796700325	0.017804078609	2.548828125000	2.548828125000	0.041370675515	0.041386559992	199.750000000000	199.750000000000	14990.711712057780	14996.467470465979	819.554587583571	819.565219868301	36.864678076453	36.864678076453	54.339576894536	54.340678126529
34.136309563647	0.064908537287	0.064886042252	0.003802903015	0.003801585062	2.566406250000	2.566406250000	0.008840821810	0.008837487282	207.625000000000	207.625000000000	3205.953070840069	3204.743868520254	828.649765426465	828.663753936566	38.318041479967	38.318041479967	56.481875608150	56.483020255423
34.390119313515	0.304679585578	0.304618330665	0.017719018815	0.017715456459	2.570312500000	2.570312500000	0.041233623589	0.041224071392	210.125000000000	210.125000000000	15160.579736114800	15157.067630337862	830.581956709978	830.595184766179	38.779426687432	38.779426687432	57.161970437869	57.163128867770
34.456145988697	0.070568156409	0.070493156028	0.004096114315	0.004091760933	2.587890625000	2.587890625000	0.009534464862	0.009524039928	218.500000000000	218.500000000000	3518.149096852208	3514.302371169144	839.658839379596	839.669833081492	40.325067132440	40.325067132440	59.440288117427	59.441492719132
34.773351985486	0.060568485940	0.060599069962	0.003483615037	0.003485374087	2.591796875000	2.593750000000	0.008118786459	0.008122637317	221.000000000000	221.000000000000	3047.418111192479	3048.863545473582	841.751219568551	841.759901015883	40.786452339905	40.786452339905	60.120382947146	60.121601331479
35.049112005348	0.251116582312	0.251165878321	0.014329411956	0.014332224924	2.595703125000	2.595703125000	0.033431157815	0.033436696745	222.750000000000	222.750000000000	12734.772220975356	12736.882139655509	843.559442929978	843.568962506174	41.109421985131	41.109421985131	60.596449327949	60.597677360122
35.254785147284	0.154117322121	0.153943873051	0.008743058367	0.008733218620	2.611328125000	2.611328125000	0.020414013278	0.020390414263	229.875000000000	229.875000000000	7861.552096513336	7852.463982193261	851.074207092020	851.084882161232	42.424369826406	42.424369826406	62.534719592648	62.535986905311
35.340180058431	0.054937681468	0.055010775955	0.003109077621	0.003113214243	2.619140625000	2.619140625000	0.007261693242	0.007271132266	234.375000000000	234.375000000000	2809.168921128631	2812.820385389748	855.680348070367	855.685655264591	43.254863199843	43.254863199843	63.758890286142	63.760182407536
35.737455420025	0.186846445363	0.186699180599	0.010456617192	0.010448375711	2.623046875000	2.623046875000	0.024459632896	0.024439606455	236.250000000000	236.250000000000	9661.559589965693	9653.649142388418	857.320259293429	857.327685900194	43.600902105441	43.600902105441	64.268961408431	64.270263866796
35.829101316933	0.197804064748	0.197863042188	0.011041530905	0.011044823058	2.632812500000	2.632812500000	0.025836718171	0.025843630326	242.750000000000	241.875000000000	10254.391566869530	10257.134947074108	862.936606353513	862.939401205768	44.800503644850	44.639018822238	66.037207965700	65.800508244577
35.835897357161	0.164934268477	0.165047439096	0.009204974935	0.009211290983	2.644531250000	2.644531250000	0.021539802762	0.021553922433	248.500000000000	248.500000000000	8552.005130371210	8557.611100784770	868.857858427826	868.862212954646	45.861689622020	45.861689622020	67.601426074053	67.602796067297
35.852051657262	0.474121244351	0.473888386872	0.026448764990	0.026435775079	2.652343750000	2.652343750000	0.061894317911	0.061862025207	254.500000000000	254.500000000000	24594.737925004792	24581.905881375395	873.765405175874	873.772943161568	46.969014119936	46.969014119936	69.233653665378	69.235056736930
36.045638819165	0.153487577941	0.153355966833	0.008516291178	0.008508988707	2.679687500000	2.679687500000	0.019943881017	0.019926169573	269.750000000000	269.750000000000	8005.062549947287	7997.953541753397	887.727841856480	887.728033849672	49.783463885472	49.783463885472	73.382232126663	73.383719272247
36.155965737996	0.145776126768	0.145768436806	0.008063738517	0.008063313140	2.687500000000	2.687500000000	0.018891810749	0.018890235743	276.250000000000	276.250000000000	7626.146488764251	7625.510698436242	892.225186686136	892.221393839196	50.983065424881	50.983065424881	75.150478683932	75.152001664349
36.408924559457	0.055709275466	0.055771843315	0.003060198901	0.003063635852	2.695312500000	2.695312500000	0.007176167358	0.007184007032	280.500000000000	280.500000000000	2934.770408254847	2937.976526771862	896.488667103983	896.484537693090	51.767420277572	51.767420277572	76.306639894454	76.308186305339
36.494436243274	0.207601663540	0.207640796265	0.011377167860	0.011379312445	2.699218750000	2.699218750000	0.026687845222	0.026692058533	282.750000000000	282.750000000000	10962.163078331030	10963.893716275161	898.123989577236	898.121652589206	52.182666964290	52.182666964290	76.918725241201	76.920284056451
36.513263436521	0.259445742793	0.259274848530	0.014211041051	0.014201680383	2.710937500000	2.710937500000	0.033337668986	0.033314689691	290.500000000000	290.500000000000	13706.796640629362	13697.348694004382	904.206206422219	904.204842149079	53.612961107432	53.612961107432	79.027019213330	79.028620754727
36.668698570411	0.194366454869	0.194255657365	0.010601219157	0.010595175991	2.724609375000	2.724609375000	0.024883535643	0.024868589435	301.000000000000	301.000000000000	10312.300979276601	10306.106932084034	911.754166633249	911.747632439945	55.550778978785	55.550778978785	81.883417498149	81.885076926585
36.811425007110	0.161308548068	0.161364073821	0.008764048012	0.008767064779	2.736328125000	2.736328125000	0.020581960001	0.020588414312	308.000000000000	308.000000000000	8591.693626912007	8594.387901944929	917.391934427357	917.382064459476	56.842657559687	56.842657559687	83.787683021362	83.789381041157
36.969851611660	0.158038611615	0.158198942903	0.008549594046	0.008558267670	2.744140625000	2.744140625000	0.020089857260	0.020109622796	314.250000000000	314.250000000000	8453.755505409970	8462.072787229061	922.062717486874	922.054358535262	57.996120578349	57.996120578349	85.487920095659	85.489652572024
36.983608489460	0.094860310120	0.094818241052	0.005129856928	0.005127581917	2.751953125000	2.751953125000	0.012054749972	0.012049034931	320.500000000000	320.500000000000	5076.128332970307	5073.721789368145	926.635532712128	926.631702933319	59.149583597012	59.149583597012	87.188157169956	87.189924102892
37.100919439447	0.012850905598	0.012817584415	0.000692754023	0.000690957777	2.757812500000	2.757812500000	0.001628605174	0.001624332617	324.250000000000	324.250000000000	689.853982699095	688.044188280727	929.370506750488	929.365393518863	59.841661408209	59.841661408209	88.208299414534	88.210087021412
37.522682672524	0.219452549104	0.219164907531	0.011697060736	0.011681729126	2.757812500000	2.757812500000	0.027540315060	0.027503375160	325.500000000000	325.500000000000	11914.430288924919	11898.449430942232	929.741573126833	929.735488651881	60.072354011942	60.072354011942	88.548346829394	88.550141327586
37.555406430438	0.064675816986	0.064670904121	0.003444287954	0.003444026321	2.769531250000	2.769531250000	0.008110397018	0.008109532624	334.500000000000	334.500000000000	3514.415938913897	3514.041377320537	936.127033628067	936.112454937811	61.733340758816	61.733340758816	90.996688216381	90.998532332035
37.859083075017	0.479960399364	0.479599399539	0.025355098982	0.025336028270	2.773437500000	2.773437500000	0.059768762870	0.059721979377	337.000000000000	337.000000000000	26291.433594879145	26270.854197543697	938.002259607192	937.987510400333	62.194725966281	62.194725966281	91.676783046100	91.678640944382
37.901512153118	0.028338671662	0.028352647668	0.001495384751	0.001496122242	2.798828125000	2.798828125000	0.003525548684	0.003527179403	357.500000000000	357.500000000000	1554.085100934853	1554.803932461710	951.913689692021	951.888346322487	65.978084667493	65.978084667493	97.253560649795	97.255531565628
38.179624515177	0.028557000363	0.028722815131	0.001495928822	0.001504614857	2.800781250000	2.800781250000	0.003530266575	0.003550656166	358.750000000000	358.750000000000	1577.549553737594	1586.660930548000	952.729635166248	952.704690760479	66.208777271226	66.208777271226	97.593608064654	97.595585871802
38.249296454429	0.028611684262	0.028504584537	0.001496063296	0.001490463207	2.802734375000	2.802734375000	0.003531440652	0.003518113979	360.250000000000	360.250000000000	1583.454706620516	1577.479189853029	953.557186160195	953.537041088372	66.485608395705	66.485608395705	98.001664962486	98.003651039210
38.350462818535	0.037838959930	0.037881607472	0.001973324813	0.001975548908	2.802734375000	2.802734375000	0.004659648312	0.004664757272	361.750000000000	361.750000000000	2099.658044078436	2101.960163957575	954.387113274467	954.363855097950	66.762439520184	66.762439520184	98.409721860317	98.411716206618
38.381352907849	0.038287093545	0.038194236235	0.001995088273	0.001990249605	2.804687500000	2.804687500000	0.004711543317	0.004699972542	363.000000000000	363.000000000000	2126.235909945517	2121.014224490084	955.486483435767	955.464456733676	66.993132123916	66.993132123916	98.749769275176	98.751770512792
38.625622961522	0.348559503408	0.348753313123	0.018048097438	0.018058132731	2.806640625000	2.806640625000	0.042657833784	0.042680245950	364.500000000000	364.500000000000	19480.100593267747	19490.335319634869	956.598482090785	956.573751629151	67.269963248395	67.269963248395	99.157826173008	99.159835680200
38.741733291692	0.234506060523	0.234412392358	0.012106121260	0.012101285742	2.826171875000	2.826171875000	0.028625005976	0.028612696227	380.500000000000	380.500000000000	13145.341957432576	13139.689002880883	966.726826219104	966.707648477814	70.222828576171	70.222828576171	103.510433083208	103.512530799221
38.801471273813	0.045882552096	0.045804675693	0.002364990326	0.002360976230	2.837890625000	2.837890625000	0.005593180231	0.005583515963	392.500000000000	392.500000000000	2575.932805228544	2571.481937390546	973.501976623106	973.480028880092	72.437477572003	72.437477572003	106.774888265859	106.777052138487
